Index,Arguments,Edge Probability,Edges,Type,Set length
177,1,0.1,0,stable,1
178,1,0.1,0,admissible,0
178,1,0.1,0,admissible,1
178,1,0.1,0,complete,1
178,1,0.1,0,preferred,1
178,1,0.1,0,stable,1
179,1,0.1,0,admissible,0
179,1,0.1,0,admissible,1
179,1,0.1,0,complete,1
179,1,0.1,0,preferred,1
179,1,0.1,0,stable,1
180,1,0.1,0,admissible,0
180,1,0.1,0,admissible,1
180,1,0.1,0,complete,1
180,1,0.1,0,preferred,1
180,1,0.1,0,stable,1
181,1,0.1,0,admissible,0
181,1,0.1,0,admissible,1
181,1,0.1,0,complete,1
181,1,0.1,0,preferred,1
181,1,0.1,0,stable,1
182,1,0.1,0,admissible,0
182,1,0.1,0,admissible,1
182,1,0.1,0,complete,1
182,1,0.1,0,preferred,1
182,1,0.1,0,stable,1
183,1,0.1,0,admissible,0
183,1,0.1,0,admissible,1
183,1,0.1,0,complete,1
183,1,0.1,0,preferred,1
183,1,0.1,0,stable,1
184,1,0.1,0,admissible,0
184,1,0.1,0,admissible,1
184,1,0.1,0,complete,1
184,1,0.1,0,preferred,1
184,1,0.1,0,stable,1
185,1,0.1,0,admissible,0
185,1,0.1,0,admissible,1
185,1,0.1,0,complete,1
185,1,0.1,0,preferred,1
185,1,0.1,0,stable,1
186,1,0.1,0,admissible,0
186,1,0.1,0,admissible,1
186,1,0.1,0,complete,1
186,1,0.1,0,preferred,1
186,1,0.1,0,stable,1
187,1,0.1,0,admissible,0
187,1,0.1,0,admissible,1
187,1,0.1,0,complete,1
187,1,0.1,0,preferred,1
187,1,0.1,0,stable,1
188,1,0.1,0,admissible,0
188,1,0.1,0,admissible,1
188,1,0.1,0,complete,1
188,1,0.1,0,preferred,1
188,1,0.1,0,stable,1
189,1,0.1,0,admissible,0
189,1,0.1,0,admissible,1
189,1,0.1,0,complete,1
189,1,0.1,0,preferred,1
189,1,0.1,0,stable,1
190,1,0.1,0,admissible,0
190,1,0.1,0,admissible,1
190,1,0.1,0,complete,1
190,1,0.1,0,preferred,1
190,1,0.1,0,stable,1
191,1,0.1,0,admissible,0
191,1,0.1,0,admissible,1
191,1,0.1,0,complete,1
191,1,0.1,0,preferred,1
191,1,0.1,0,stable,1
192,1,0.1,0,admissible,0
192,1,0.1,0,admissible,1
192,1,0.1,0,complete,1
192,1,0.1,0,preferred,1
192,1,0.1,0,stable,1
193,1,0.1,0,admissible,0
193,1,0.1,0,admissible,1
193,1,0.1,0,complete,1
193,1,0.1,0,preferred,1
193,1,0.1,0,stable,1
194,1,0.1,0,admissible,0
194,1,0.1,0,admissible,1
194,1,0.1,0,complete,1
194,1,0.1,0,preferred,1
194,1,0.1,0,stable,1
195,1,0.1,0,admissible,0
195,1,0.1,0,admissible,1
195,1,0.1,0,complete,1
195,1,0.1,0,preferred,1
195,1,0.1,0,stable,1
196,1,0.1,0,admissible,0
196,1,0.1,0,admissible,1
196,1,0.1,0,complete,1
196,1,0.1,0,preferred,1
196,1,0.1,0,stable,1
197,1,0.1,0,admissible,0
197,1,0.1,0,admissible,1
197,1,0.1,0,complete,1
197,1,0.1,0,preferred,1
197,1,0.1,0,stable,1
198,1,0.1,0,admissible,0
198,1,0.1,0,admissible,1
198,1,0.1,0,complete,1
198,1,0.1,0,preferred,1
198,1,0.1,0,stable,1
199,1,0.1,0,admissible,0
199,1,0.1,0,admissible,1
199,1,0.1,0,complete,1
199,1,0.1,0,preferred,1
199,1,0.1,0,stable,1
0,1,0.2,0,admissible,0
0,1,0.2,0,admissible,1
0,1,0.2,0,complete,1
0,1,0.2,0,preferred,1
0,1,0.2,0,stable,1
1,1,0.2,0,admissible,0
1,1,0.2,0,admissible,1
1,1,0.2,0,complete,1
1,1,0.2,0,preferred,1
1,1,0.2,0,stable,1
2,1,0.2,0,admissible,0
2,1,0.2,0,admissible,1
2,1,0.2,0,complete,1
2,1,0.2,0,preferred,1
2,1,0.2,0,stable,1
3,1,0.2,0,admissible,0
3,1,0.2,0,admissible,1
3,1,0.2,0,complete,1
3,1,0.2,0,preferred,1
3,1,0.2,0,stable,1
4,1,0.2,0,admissible,0
4,1,0.2,0,admissible,1
4,1,0.2,0,complete,1
4,1,0.2,0,preferred,1
4,1,0.2,0,stable,1
5,1,0.2,0,admissible,0
5,1,0.2,0,admissible,1
5,1,0.2,0,complete,1
5,1,0.2,0,preferred,1
5,1,0.2,0,stable,1
6,1,0.2,0,admissible,0
6,1,0.2,0,admissible,1
6,1,0.2,0,complete,1
6,1,0.2,0,preferred,1
6,1,0.2,0,stable,1
7,1,0.2,0,admissible,0
7,1,0.2,0,admissible,1
7,1,0.2,0,complete,1
7,1,0.2,0,preferred,1
7,1,0.2,0,stable,1
8,1,0.2,0,admissible,0
8,1,0.2,0,admissible,1
8,1,0.2,0,complete,1
8,1,0.2,0,preferred,1
8,1,0.2,0,stable,1
9,1,0.2,0,admissible,0
9,1,0.2,0,admissible,1
9,1,0.2,0,complete,1
9,1,0.2,0,preferred,1
9,1,0.2,0,stable,1
10,1,0.2,0,admissible,0
10,1,0.2,0,admissible,1
10,1,0.2,0,complete,1
10,1,0.2,0,preferred,1
10,1,0.2,0,stable,1
11,1,0.2,0,admissible,0
11,1,0.2,0,admissible,1
11,1,0.2,0,complete,1
11,1,0.2,0,preferred,1
11,1,0.2,0,stable,1
12,1,0.2,0,admissible,0
12,1,0.2,0,admissible,1
12,1,0.2,0,complete,1
12,1,0.2,0,preferred,1
12,1,0.2,0,stable,1
13,1,0.2,0,admissible,0
13,1,0.2,0,admissible,1
13,1,0.2,0,complete,1
13,1,0.2,0,preferred,1
13,1,0.2,0,stable,1
14,1,0.2,0,admissible,0
14,1,0.2,0,admissible,1
14,1,0.2,0,complete,1
14,1,0.2,0,preferred,1
14,1,0.2,0,stable,1
15,1,0.2,0,admissible,0
15,1,0.2,0,admissible,1
15,1,0.2,0,complete,1
15,1,0.2,0,preferred,1
15,1,0.2,0,stable,1
16,1,0.2,0,admissible,0
16,1,0.2,0,admissible,1
16,1,0.2,0,complete,1
16,1,0.2,0,preferred,1
16,1,0.2,0,stable,1
17,1,0.2,0,admissible,0
17,1,0.2,0,admissible,1
17,1,0.2,0,complete,1
17,1,0.2,0,preferred,1
17,1,0.2,0,stable,1
18,1,0.2,0,admissible,0
18,1,0.2,0,admissible,1
18,1,0.2,0,complete,1
18,1,0.2,0,preferred,1
18,1,0.2,0,stable,1
19,1,0.2,0,admissible,0
19,1,0.2,0,admissible,1
19,1,0.2,0,complete,1
19,1,0.2,0,preferred,1
19,1,0.2,0,stable,1
20,1,0.2,0,admissible,0
20,1,0.2,0,admissible,1
20,1,0.2,0,complete,1
20,1,0.2,0,preferred,1
20,1,0.2,0,stable,1
21,1,0.2,0,admissible,0
21,1,0.2,0,admissible,1
21,1,0.2,0,complete,1
21,1,0.2,0,preferred,1
21,1,0.2,0,stable,1
22,1,0.2,0,admissible,0
22,1,0.2,0,admissible,1
22,1,0.2,0,complete,1
22,1,0.2,0,preferred,1
22,1,0.2,0,stable,1
23,1,0.2,0,admissible,0
23,1,0.2,0,admissible,1
23,1,0.2,0,complete,1
23,1,0.2,0,preferred,1
23,1,0.2,0,stable,1
24,1,0.2,0,admissible,0
24,1,0.2,0,admissible,1
24,1,0.2,0,complete,1
24,1,0.2,0,preferred,1
24,1,0.2,0,stable,1
25,1,0.2,0,admissible,0
25,1,0.2,0,admissible,1
25,1,0.2,0,complete,1
25,1,0.2,0,preferred,1
25,1,0.2,0,stable,1
26,1,0.2,0,admissible,0
26,1,0.2,0,admissible,1
26,1,0.2,0,complete,1
26,1,0.2,0,preferred,1
26,1,0.2,0,stable,1
27,1,0.2,0,admissible,0
27,1,0.2,0,admissible,1
27,1,0.2,0,complete,1
27,1,0.2,0,preferred,1
27,1,0.2,0,stable,1
28,1,0.2,0,admissible,0
28,1,0.2,0,admissible,1
28,1,0.2,0,complete,1
28,1,0.2,0,preferred,1
28,1,0.2,0,stable,1
29,1,0.2,0,admissible,0
29,1,0.2,0,admissible,1
29,1,0.2,0,complete,1
29,1,0.2,0,preferred,1
29,1,0.2,0,stable,1
30,1,0.2,0,admissible,0
30,1,0.2,0,admissible,1
30,1,0.2,0,complete,1
30,1,0.2,0,preferred,1
30,1,0.2,0,stable,1
31,1,0.2,0,admissible,0
31,1,0.2,0,admissible,1
31,1,0.2,0,complete,1
31,1,0.2,0,preferred,1
31,1,0.2,0,stable,1
32,1,0.2,0,admissible,0
32,1,0.2,0,admissible,1
32,1,0.2,0,complete,1
32,1,0.2,0,preferred,1
32,1,0.2,0,stable,1
33,1,0.2,0,admissible,0
33,1,0.2,0,admissible,1
33,1,0.2,0,complete,1
33,1,0.2,0,preferred,1
33,1,0.2,0,stable,1
34,1,0.2,0,admissible,0
34,1,0.2,0,admissible,1
34,1,0.2,0,complete,1
34,1,0.2,0,preferred,1
34,1,0.2,0,stable,1
35,1,0.2,0,admissible,0
35,1,0.2,0,admissible,1
35,1,0.2,0,complete,1
35,1,0.2,0,preferred,1
35,1,0.2,0,stable,1
36,1,0.2,0,admissible,0
36,1,0.2,0,admissible,1
36,1,0.2,0,complete,1
36,1,0.2,0,preferred,1
36,1,0.2,0,stable,1
37,1,0.2,0,admissible,0
37,1,0.2,0,admissible,1
37,1,0.2,0,complete,1
37,1,0.2,0,preferred,1
37,1,0.2,0,stable,1
38,1,0.2,0,admissible,0
38,1,0.2,0,admissible,1
38,1,0.2,0,complete,1
38,1,0.2,0,preferred,1
38,1,0.2,0,stable,1
39,1,0.2,0,admissible,0
39,1,0.2,0,admissible,1
39,1,0.2,0,complete,1
39,1,0.2,0,preferred,1
39,1,0.2,0,stable,1
40,1,0.2,0,admissible,0
40,1,0.2,0,admissible,1
40,1,0.2,0,complete,1
40,1,0.2,0,preferred,1
40,1,0.2,0,stable,1
41,1,0.2,0,admissible,0
41,1,0.2,0,admissible,1
41,1,0.2,0,complete,1
41,1,0.2,0,preferred,1
41,1,0.2,0,stable,1
42,1,0.2,0,admissible,0
42,1,0.2,0,admissible,1
42,1,0.2,0,complete,1
42,1,0.2,0,preferred,1
42,1,0.2,0,stable,1
43,1,0.2,0,admissible,0
43,1,0.2,0,admissible,1
43,1,0.2,0,complete,1
43,1,0.2,0,preferred,1
43,1,0.2,0,stable,1
44,1,0.2,0,admissible,0
44,1,0.2,0,admissible,1
44,1,0.2,0,complete,1
44,1,0.2,0,preferred,1
44,1,0.2,0,stable,1
45,1,0.2,0,admissible,0
45,1,0.2,0,admissible,1
45,1,0.2,0,complete,1
45,1,0.2,0,preferred,1
45,1,0.2,0,stable,1
46,1,0.2,0,admissible,0
46,1,0.2,0,admissible,1
46,1,0.2,0,complete,1
46,1,0.2,0,preferred,1
46,1,0.2,0,stable,1
47,1,0.2,0,admissible,0
47,1,0.2,0,admissible,1
47,1,0.2,0,complete,1
47,1,0.2,0,preferred,1
47,1,0.2,0,stable,1
48,1,0.2,0,admissible,0
48,1,0.2,0,admissible,1
48,1,0.2,0,complete,1
48,1,0.2,0,preferred,1
48,1,0.2,0,stable,1
49,1,0.2,0,admissible,0
49,1,0.2,0,admissible,1
49,1,0.2,0,complete,1
49,1,0.2,0,preferred,1
49,1,0.2,0,stable,1
50,1,0.2,0,admissible,0
50,1,0.2,0,admissible,1
50,1,0.2,0,complete,1
50,1,0.2,0,preferred,1
50,1,0.2,0,stable,1
51,1,0.2,0,admissible,0
51,1,0.2,0,admissible,1
51,1,0.2,0,complete,1
51,1,0.2,0,preferred,1
51,1,0.2,0,stable,1
52,1,0.2,0,admissible,0
52,1,0.2,0,admissible,1
52,1,0.2,0,complete,1
52,1,0.2,0,preferred,1
52,1,0.2,0,stable,1
53,1,0.2,0,admissible,0
53,1,0.2,0,admissible,1
53,1,0.2,0,complete,1
53,1,0.2,0,preferred,1
53,1,0.2,0,stable,1
54,1,0.2,0,admissible,0
54,1,0.2,0,admissible,1
54,1,0.2,0,complete,1
54,1,0.2,0,preferred,1
54,1,0.2,0,stable,1
55,1,0.2,0,admissible,0
55,1,0.2,0,admissible,1
55,1,0.2,0,complete,1
55,1,0.2,0,preferred,1
55,1,0.2,0,stable,1
56,1,0.2,0,admissible,0
56,1,0.2,0,admissible,1
56,1,0.2,0,complete,1
56,1,0.2,0,preferred,1
56,1,0.2,0,stable,1
57,1,0.2,0,admissible,0
57,1,0.2,0,admissible,1
57,1,0.2,0,complete,1
57,1,0.2,0,preferred,1
57,1,0.2,0,stable,1
58,1,0.2,0,admissible,0
58,1,0.2,0,admissible,1
58,1,0.2,0,complete,1
58,1,0.2,0,preferred,1
58,1,0.2,0,stable,1
59,1,0.2,0,admissible,0
59,1,0.2,0,admissible,1
59,1,0.2,0,complete,1
59,1,0.2,0,preferred,1
59,1,0.2,0,stable,1
60,1,0.2,0,admissible,0
60,1,0.2,0,admissible,1
60,1,0.2,0,complete,1
60,1,0.2,0,preferred,1
60,1,0.2,0,stable,1
61,1,0.2,0,admissible,0
61,1,0.2,0,admissible,1
61,1,0.2,0,complete,1
61,1,0.2,0,preferred,1
61,1,0.2,0,stable,1
62,1,0.2,0,admissible,0
62,1,0.2,0,admissible,1
62,1,0.2,0,complete,1
62,1,0.2,0,preferred,1
62,1,0.2,0,stable,1
63,1,0.2,0,admissible,0
63,1,0.2,0,admissible,1
63,1,0.2,0,complete,1
63,1,0.2,0,preferred,1
63,1,0.2,0,stable,1
64,1,0.2,0,admissible,0
64,1,0.2,0,admissible,1
64,1,0.2,0,complete,1
64,1,0.2,0,preferred,1
64,1,0.2,0,stable,1
65,1,0.2,0,admissible,0
65,1,0.2,0,admissible,1
65,1,0.2,0,complete,1
65,1,0.2,0,preferred,1
65,1,0.2,0,stable,1
66,1,0.2,0,admissible,0
66,1,0.2,0,admissible,1
66,1,0.2,0,complete,1
66,1,0.2,0,preferred,1
66,1,0.2,0,stable,1
67,1,0.2,0,admissible,0
67,1,0.2,0,admissible,1
67,1,0.2,0,complete,1
67,1,0.2,0,preferred,1
67,1,0.2,0,stable,1
68,1,0.2,0,admissible,0
68,1,0.2,0,admissible,1
68,1,0.2,0,complete,1
68,1,0.2,0,preferred,1
68,1,0.2,0,stable,1
69,1,0.2,0,admissible,0
69,1,0.2,0,admissible,1
69,1,0.2,0,complete,1
69,1,0.2,0,preferred,1
69,1,0.2,0,stable,1
70,1,0.2,0,admissible,0
70,1,0.2,0,admissible,1
70,1,0.2,0,complete,1
70,1,0.2,0,preferred,1
70,1,0.2,0,stable,1
71,1,0.2,0,admissible,0
71,1,0.2,0,admissible,1
71,1,0.2,0,complete,1
71,1,0.2,0,preferred,1
71,1,0.2,0,stable,1
72,1,0.2,0,admissible,0
72,1,0.2,0,admissible,1
72,1,0.2,0,complete,1
72,1,0.2,0,preferred,1
72,1,0.2,0,stable,1
73,1,0.2,0,admissible,0
73,1,0.2,0,admissible,1
73,1,0.2,0,complete,1
73,1,0.2,0,preferred,1
73,1,0.2,0,stable,1
74,1,0.2,0,admissible,0
74,1,0.2,0,admissible,1
74,1,0.2,0,complete,1
74,1,0.2,0,preferred,1
74,1,0.2,0,stable,1
75,1,0.2,0,admissible,0
75,1,0.2,0,admissible,1
75,1,0.2,0,complete,1
75,1,0.2,0,preferred,1
75,1,0.2,0,stable,1
76,1,0.2,0,admissible,0
76,1,0.2,0,admissible,1
76,1,0.2,0,complete,1
76,1,0.2,0,preferred,1
76,1,0.2,0,stable,1
77,1,0.2,0,admissible,0
77,1,0.2,0,admissible,1
77,1,0.2,0,complete,1
77,1,0.2,0,preferred,1
77,1,0.2,0,stable,1
78,1,0.2,0,admissible,0
78,1,0.2,0,admissible,1
78,1,0.2,0,complete,1
78,1,0.2,0,preferred,1
78,1,0.2,0,stable,1
79,1,0.2,0,admissible,0
79,1,0.2,0,admissible,1
79,1,0.2,0,complete,1
79,1,0.2,0,preferred,1
79,1,0.2,0,stable,1
80,1,0.2,0,admissible,0
80,1,0.2,0,admissible,1
80,1,0.2,0,complete,1
80,1,0.2,0,preferred,1
80,1,0.2,0,stable,1
81,1,0.2,0,admissible,0
81,1,0.2,0,admissible,1
81,1,0.2,0,complete,1
81,1,0.2,0,preferred,1
81,1,0.2,0,stable,1
82,1,0.2,0,admissible,0
82,1,0.2,0,admissible,1
82,1,0.2,0,complete,1
82,1,0.2,0,preferred,1
82,1,0.2,0,stable,1
83,1,0.2,0,admissible,0
83,1,0.2,0,admissible,1
83,1,0.2,0,complete,1
83,1,0.2,0,preferred,1
83,1,0.2,0,stable,1
84,1,0.2,0,admissible,0
84,1,0.2,0,admissible,1
84,1,0.2,0,complete,1
84,1,0.2,0,preferred,1
84,1,0.2,0,stable,1
85,1,0.2,0,admissible,0
85,1,0.2,0,admissible,1
85,1,0.2,0,complete,1
85,1,0.2,0,preferred,1
85,1,0.2,0,stable,1
86,1,0.2,0,admissible,0
86,1,0.2,0,admissible,1
86,1,0.2,0,complete,1
86,1,0.2,0,preferred,1
86,1,0.2,0,stable,1
87,1,0.2,0,admissible,0
87,1,0.2,0,admissible,1
87,1,0.2,0,complete,1
87,1,0.2,0,preferred,1
87,1,0.2,0,stable,1
88,1,0.2,0,admissible,0
88,1,0.2,0,admissible,1
88,1,0.2,0,complete,1
88,1,0.2,0,preferred,1
88,1,0.2,0,stable,1
89,1,0.2,0,admissible,0
89,1,0.2,0,admissible,1
89,1,0.2,0,complete,1
89,1,0.2,0,preferred,1
89,1,0.2,0,stable,1
90,1,0.2,0,admissible,0
90,1,0.2,0,admissible,1
90,1,0.2,0,complete,1
90,1,0.2,0,preferred,1
90,1,0.2,0,stable,1
91,1,0.2,0,admissible,0
91,1,0.2,0,admissible,1
91,1,0.2,0,complete,1
91,1,0.2,0,preferred,1
91,1,0.2,0,stable,1
92,1,0.2,0,admissible,0
92,1,0.2,0,admissible,1
92,1,0.2,0,complete,1
92,1,0.2,0,preferred,1
92,1,0.2,0,stable,1
93,1,0.2,0,admissible,0
93,1,0.2,0,admissible,1
93,1,0.2,0,complete,1
93,1,0.2,0,preferred,1
93,1,0.2,0,stable,1
94,1,0.2,0,admissible,0
94,1,0.2,0,admissible,1
94,1,0.2,0,complete,1
94,1,0.2,0,preferred,1
94,1,0.2,0,stable,1
95,1,0.2,0,admissible,0
95,1,0.2,0,admissible,1
95,1,0.2,0,complete,1
95,1,0.2,0,preferred,1
95,1,0.2,0,stable,1
96,1,0.2,0,admissible,0
96,1,0.2,0,admissible,1
96,1,0.2,0,complete,1
96,1,0.2,0,preferred,1
96,1,0.2,0,stable,1
97,1,0.2,0,admissible,0
97,1,0.2,0,admissible,1
97,1,0.2,0,complete,1
97,1,0.2,0,preferred,1
97,1,0.2,0,stable,1
98,1,0.2,0,admissible,0
98,1,0.2,0,admissible,1
98,1,0.2,0,complete,1
98,1,0.2,0,preferred,1
98,1,0.2,0,stable,1
99,1,0.2,0,admissible,0
99,1,0.2,0,admissible,1
99,1,0.2,0,complete,1
99,1,0.2,0,preferred,1
99,1,0.2,0,stable,1
100,1,0.2,0,admissible,0
100,1,0.2,0,admissible,1
100,1,0.2,0,complete,1
100,1,0.2,0,preferred,1
100,1,0.2,0,stable,1
101,1,0.2,0,admissible,0
101,1,0.2,0,admissible,1
101,1,0.2,0,complete,1
101,1,0.2,0,preferred,1
101,1,0.2,0,stable,1
102,1,0.2,0,admissible,0
102,1,0.2,0,admissible,1
102,1,0.2,0,complete,1
102,1,0.2,0,preferred,1
102,1,0.2,0,stable,1
103,1,0.2,0,admissible,0
103,1,0.2,0,admissible,1
103,1,0.2,0,complete,1
103,1,0.2,0,preferred,1
103,1,0.2,0,stable,1
104,1,0.2,0,admissible,0
104,1,0.2,0,admissible,1
104,1,0.2,0,complete,1
104,1,0.2,0,preferred,1
104,1,0.2,0,stable,1
105,1,0.2,0,admissible,0
105,1,0.2,0,admissible,1
105,1,0.2,0,complete,1
105,1,0.2,0,preferred,1
105,1,0.2,0,stable,1
106,1,0.2,0,admissible,0
106,1,0.2,0,admissible,1
106,1,0.2,0,complete,1
106,1,0.2,0,preferred,1
106,1,0.2,0,stable,1
107,1,0.2,0,admissible,0
107,1,0.2,0,admissible,1
107,1,0.2,0,complete,1
107,1,0.2,0,preferred,1
107,1,0.2,0,stable,1
108,1,0.2,0,admissible,0
108,1,0.2,0,admissible,1
108,1,0.2,0,complete,1
108,1,0.2,0,preferred,1
108,1,0.2,0,stable,1
109,1,0.2,0,admissible,0
109,1,0.2,0,admissible,1
109,1,0.2,0,complete,1
109,1,0.2,0,preferred,1
109,1,0.2,0,stable,1
110,1,0.2,0,admissible,0
110,1,0.2,0,admissible,1
110,1,0.2,0,complete,1
110,1,0.2,0,preferred,1
110,1,0.2,0,stable,1
111,1,0.2,0,admissible,0
111,1,0.2,0,admissible,1
111,1,0.2,0,complete,1
111,1,0.2,0,preferred,1
111,1,0.2,0,stable,1
112,1,0.2,0,admissible,0
112,1,0.2,0,admissible,1
112,1,0.2,0,complete,1
112,1,0.2,0,preferred,1
112,1,0.2,0,stable,1
113,1,0.2,0,admissible,0
113,1,0.2,0,admissible,1
113,1,0.2,0,complete,1
113,1,0.2,0,preferred,1
113,1,0.2,0,stable,1
114,1,0.2,0,admissible,0
114,1,0.2,0,admissible,1
114,1,0.2,0,complete,1
114,1,0.2,0,preferred,1
114,1,0.2,0,stable,1
115,1,0.2,0,admissible,0
115,1,0.2,0,admissible,1
115,1,0.2,0,complete,1
115,1,0.2,0,preferred,1
115,1,0.2,0,stable,1
116,1,0.2,0,admissible,0
116,1,0.2,0,admissible,1
116,1,0.2,0,complete,1
116,1,0.2,0,preferred,1
116,1,0.2,0,stable,1
117,1,0.2,0,admissible,0
117,1,0.2,0,admissible,1
117,1,0.2,0,complete,1
117,1,0.2,0,preferred,1
117,1,0.2,0,stable,1
118,1,0.2,0,admissible,0
118,1,0.2,0,admissible,1
118,1,0.2,0,complete,1
118,1,0.2,0,preferred,1
118,1,0.2,0,stable,1
119,1,0.2,0,admissible,0
119,1,0.2,0,admissible,1
119,1,0.2,0,complete,1
119,1,0.2,0,preferred,1
119,1,0.2,0,stable,1
120,1,0.2,0,admissible,0
120,1,0.2,0,admissible,1
120,1,0.2,0,complete,1
120,1,0.2,0,preferred,1
120,1,0.2,0,stable,1
121,1,0.2,0,admissible,0
121,1,0.2,0,admissible,1
121,1,0.2,0,complete,1
121,1,0.2,0,preferred,1
121,1,0.2,0,stable,1
122,1,0.2,0,admissible,0
122,1,0.2,0,admissible,1
122,1,0.2,0,complete,1
122,1,0.2,0,preferred,1
122,1,0.2,0,stable,1
123,1,0.2,0,admissible,0
123,1,0.2,0,admissible,1
123,1,0.2,0,complete,1
123,1,0.2,0,preferred,1
123,1,0.2,0,stable,1
124,1,0.2,0,admissible,0
124,1,0.2,0,admissible,1
124,1,0.2,0,complete,1
124,1,0.2,0,preferred,1
124,1,0.2,0,stable,1
125,1,0.2,0,admissible,0
125,1,0.2,0,admissible,1
125,1,0.2,0,complete,1
125,1,0.2,0,preferred,1
125,1,0.2,0,stable,1
126,1,0.2,0,admissible,0
126,1,0.2,0,admissible,1
126,1,0.2,0,complete,1
126,1,0.2,0,preferred,1
126,1,0.2,0,stable,1
127,1,0.2,0,admissible,0
127,1,0.2,0,admissible,1
127,1,0.2,0,complete,1
127,1,0.2,0,preferred,1
127,1,0.2,0,stable,1
128,1,0.2,0,admissible,0
128,1,0.2,0,admissible,1
128,1,0.2,0,complete,1
128,1,0.2,0,preferred,1
128,1,0.2,0,stable,1
129,1,0.2,0,admissible,0
129,1,0.2,0,admissible,1
129,1,0.2,0,complete,1
129,1,0.2,0,preferred,1
129,1,0.2,0,stable,1
130,1,0.2,0,admissible,0
130,1,0.2,0,admissible,1
130,1,0.2,0,complete,1
130,1,0.2,0,preferred,1
130,1,0.2,0,stable,1
131,1,0.2,0,admissible,0
131,1,0.2,0,admissible,1
131,1,0.2,0,complete,1
131,1,0.2,0,preferred,1
131,1,0.2,0,stable,1
132,1,0.2,0,admissible,0
132,1,0.2,0,admissible,1
132,1,0.2,0,complete,1
132,1,0.2,0,preferred,1
132,1,0.2,0,stable,1
133,1,0.2,0,admissible,0
133,1,0.2,0,admissible,1
133,1,0.2,0,complete,1
133,1,0.2,0,preferred,1
133,1,0.2,0,stable,1
134,1,0.2,0,admissible,0
134,1,0.2,0,admissible,1
134,1,0.2,0,complete,1
134,1,0.2,0,preferred,1
134,1,0.2,0,stable,1
135,1,0.2,0,admissible,0
135,1,0.2,0,admissible,1
135,1,0.2,0,complete,1
135,1,0.2,0,preferred,1
135,1,0.2,0,stable,1
136,1,0.2,0,admissible,0
136,1,0.2,0,admissible,1
136,1,0.2,0,complete,1
136,1,0.2,0,preferred,1
136,1,0.2,0,stable,1
137,1,0.2,0,admissible,0
137,1,0.2,0,admissible,1
137,1,0.2,0,complete,1
137,1,0.2,0,preferred,1
137,1,0.2,0,stable,1
138,1,0.2,0,admissible,0
138,1,0.2,0,admissible,1
138,1,0.2,0,complete,1
138,1,0.2,0,preferred,1
138,1,0.2,0,stable,1
139,1,0.2,0,admissible,0
139,1,0.2,0,admissible,1
139,1,0.2,0,complete,1
139,1,0.2,0,preferred,1
139,1,0.2,0,stable,1
140,1,0.2,0,admissible,0
140,1,0.2,0,admissible,1
140,1,0.2,0,complete,1
140,1,0.2,0,preferred,1
140,1,0.2,0,stable,1
141,1,0.2,0,admissible,0
141,1,0.2,0,admissible,1
141,1,0.2,0,complete,1
141,1,0.2,0,preferred,1
141,1,0.2,0,stable,1
142,1,0.2,0,admissible,0
142,1,0.2,0,admissible,1
142,1,0.2,0,complete,1
142,1,0.2,0,preferred,1
142,1,0.2,0,stable,1
143,1,0.2,0,admissible,0
143,1,0.2,0,admissible,1
143,1,0.2,0,complete,1
143,1,0.2,0,preferred,1
143,1,0.2,0,stable,1
144,1,0.2,0,admissible,0
144,1,0.2,0,admissible,1
144,1,0.2,0,complete,1
144,1,0.2,0,preferred,1
144,1,0.2,0,stable,1
145,1,0.2,0,admissible,0
145,1,0.2,0,admissible,1
145,1,0.2,0,complete,1
145,1,0.2,0,preferred,1
145,1,0.2,0,stable,1
146,1,0.2,0,admissible,0
146,1,0.2,0,admissible,1
146,1,0.2,0,complete,1
146,1,0.2,0,preferred,1
146,1,0.2,0,stable,1
147,1,0.2,0,admissible,0
147,1,0.2,0,admissible,1
147,1,0.2,0,complete,1
147,1,0.2,0,preferred,1
147,1,0.2,0,stable,1
148,1,0.2,0,admissible,0
148,1,0.2,0,admissible,1
148,1,0.2,0,complete,1
148,1,0.2,0,preferred,1
148,1,0.2,0,stable,1
149,1,0.2,0,admissible,0
149,1,0.2,0,admissible,1
149,1,0.2,0,complete,1
149,1,0.2,0,preferred,1
149,1,0.2,0,stable,1
150,1,0.2,0,admissible,0
150,1,0.2,0,admissible,1
150,1,0.2,0,complete,1
150,1,0.2,0,preferred,1
150,1,0.2,0,stable,1
151,1,0.2,0,admissible,0
151,1,0.2,0,admissible,1
151,1,0.2,0,complete,1
151,1,0.2,0,preferred,1
151,1,0.2,0,stable,1
152,1,0.2,0,admissible,0
152,1,0.2,0,admissible,1
152,1,0.2,0,complete,1
152,1,0.2,0,preferred,1
152,1,0.2,0,stable,1
153,1,0.2,0,admissible,0
153,1,0.2,0,admissible,1
153,1,0.2,0,complete,1
153,1,0.2,0,preferred,1
153,1,0.2,0,stable,1
154,1,0.2,0,admissible,0
154,1,0.2,0,admissible,1
154,1,0.2,0,complete,1
154,1,0.2,0,preferred,1
154,1,0.2,0,stable,1
155,1,0.2,0,admissible,0
155,1,0.2,0,admissible,1
155,1,0.2,0,complete,1
155,1,0.2,0,preferred,1
155,1,0.2,0,stable,1
156,1,0.2,0,admissible,0
156,1,0.2,0,admissible,1
156,1,0.2,0,complete,1
156,1,0.2,0,preferred,1
